x1,x2,y
0.29913416566923834,2.2915941525462578,1
0.7004950879764955,0.4219171179435808,1
3.1145212457340166,3.4897039565059855,1
2.67106029295782,1.6298993208793462,1
3.0357896640093367,1.3183223609630685,1
3.873842722453971,0.6105939900931996,1
2.448295286171854,0.9117295387748698,1
1.6821537213034916,1.0305562734684415,1
3.9600809758914206,1.294212997161694,1
0.1111489720489578,3.052731747793254,1
2.695627766226339,0.9755784798381848,1
3.5897419312309817,0.7102315154396415,1
1.1581212729584758,1.3432044554997633,1
3.4996579155087733,2.1169212033173457,1
1.4949352546609878,0.48984763769607964,1
3.476989053341043,3.803447905988805,1
1.058000443155421,2.308073342211663,1
3.1904096380143074,3.750404282118481,1
3.792461837381545,2.070965462466038,1
1.0252816545804375,2.932097726204511,1
0.9826353072568299,3.918868317071957,1
3.1590168084287753,3.416963078300551,1
1.3934789339631108,2.2054602227868716,1
2.154904779669049,2.6950350140250605,1
0.6398816151812707,2.8881429509890837,1
3.7885317946996073,2.598884637975285,1
0.3756267145133445,3.1647726976680137,1
3.746345536743771,0.9508924916539123,1
1.0856304501041878,1.8213532749527896,1
3.158772983418885,1.4971450580418355,1
1.886834950156342,0.49554972367107597,1
3.601487067018677,3.428705636156044,1
2.1129289845895807,2.02532452533487,1
3.864042311064462,2.0031886230165585,1
0.12602559771503907,3.7034640234428857,1
0.4473247244605907,1.4255672554271013,1
1.4743249047778146,3.863237867128595,1
2.5584428376336628,0.9507686382078542,1
0.683822489799959,2.6380807515607367,1
2.8272530685162502,0.07354342172529993,1
2.4272881934845825,0.7258735070301516,1
0.2732128114849224,1.3080218390458112,1
3.269353543548041,0.11665522403555872,1
1.0781327846524311,2.592192944624512,1
0.691705746279383,0.5400565020534707,1
0.9474115907348306,2.2163626261802545,1
0.46293021531523326,0.5242326096143515,1
2.808063100821737,3.5179806546867605,1
3.3693148227681733,2.9879975072927505,1
3.973798863441532,2.3867749600338892,1
0.14494853393610274,1.855224592073907,1
1.7943417682284197,1.6063089107954007,1
2.8453729906281158,0.1873200326986999,1
1.2371076640662708,2.6328557429236445,1
3.347162962847301,1.4208564192222246,1
0.35858296830235314,0.958297298569593,1
3.760056514505964,3.3255964673359704,1
1.3618382820014108,1.29507422362677,1
1.0901021912056361,0.21231885650266413,1
2.376790824867599,2.8242992716132234,1
1.2610126824683499,2.7051779248179764,1
2.4476716796944564,2.704083763516196,1
3.2142599919222627,0.5467032506481466,1
2.9148978734889295,2.000596518411965,1
0.2695534204392329,0.7720795796744739,1
0.5296962402925014,2.7493796679870695,1
1.033808208274405,2.6500326598613495,1
0.6935808780875679,2.2494305376826653,1
2.8959887181561914,2.323007884019547,1
0.6375596714130451,0.5439220568056387,1
2.8211616923176286,2.7546158039498327,1
0.5651889434007278,2.808349529432684,1
2.143160528487969,1.706836854178003,1
0.2750969362216411,3.8251765056265805,1
0.5458688232044824,3.2721530472207903,1
0.18754671270613077,2.8309182805978472,1
2.7907813444160348,1.1592083291662378,1
2.9332001825331995,0.28288952382513743,1
3.405573567218573,2.593901862195167,1
2.760136057304527,3.877877767414089,1
2.5777475089771147,2.172082015501935,1
3.2279364797636654,3.1826677521544076,1
1.7238713172569224,1.086293596311564,1
0.200932240955356,2.5062468188727336,1
3.2145088691838035,0.3785733534313689,1
1.3000557334014182,1.6918642680601477,1
3.4489508020235125,2.9488198053586907,1
1.8260955284056979,2.960340243899288,1
1.5992708402943827,1.0360346468043646,1
2.7688687220864407,0.9567978232916934,1
1.9118176756153944,2.117099954201222,1
2.8547297356583363,2.314126324041437,1
0.5585334660715957,1.84122042234885,1
0.9384520600169819,0.48820765192021076,1
0.4644931879263363,2.687609152201472,1
0.49047807304628366,0.648939747142895,1
3.028924347154756,1.213542633517286,1
2.122309199351868,1.036214351428535,1
2.4872950964792886,0.13620966057309847,1
0.4860873759536557,3.6746607010899,1
1.3695322984344491,3.342233753746378,1
0.8627035568263883,1.7776271571390234,1
