x1,x2,y
-4.221545853557759,17.821449393690706,1
-5.4447810262659955,29.645640423986187,1
-1.597306359297896,2.5513876054534994,1
-1.576901376379399,2.4866179508272435,1
-1.6256711551296945,2.6428067046207153,1
-5.2098672898196,27.142717177532226,1
-4.0401771426896,16.3230313443115,1
-4.592969010478974,21.095364331220207,1
-1.780443199634032,3.1699779871230693,1
-5.960969556386921,35.533158052171686,1
-5.167599085042121,26.704080303728166,1
-5.738831988048673,32.93419258705069,1
-5.811088964185539,33.768754949678964,1
-1.0714401749306743,1.147984048455474,1
-4.682607770387085,21.926815531289506,1
-2.8942346092398763,8.3765939733219,1
-4.909031601434019,24.098591263877847,1
-4.555423757144867,20.751885607159856,1
-2.4674065229745388,6.088094949617303,1
-5.026728417391951,25.267998582215785,1
-2.8331302079225447,8.02662677504324,1
-4.221496574374422,17.82103332745498,1
-4.189853507629872,17.55487241539834,1
-2.4395929324292203,5.951613675958602,1
-4.058315414489481,16.46992400348293,1
-5.711266381980709,32.618563685943016,1
-4.75777637650495,22.636436048828568,1
-3.5340008873280815,12.489162271635667,1
-3.4605746101200365,11.975576632207442,1
-3.695553700383515,13.65711715241829,1
-4.0795507830412285,16.6427345914123,1
-3.1751808314481056,10.081773312395484,1
-5.744921057078309,33.004117952061755,1
-1.521290888179509,2.3143259664579996,1
-0.5040657866012905,0.25408231722197777,1
-4.787673161700645,22.921814303268647,1
-3.6013884185815206,12.969998541493105,1
-5.838237152949306,34.08501305407762,1
-5.504433300144887,30.298785955743934,1
-4.501604852215148,20.264446245486962,1
-4.628625485271862,21.424173882908182,1
-2.614428681596338,6.835237331153565,1
-5.973183770971289,35.67892436179479,1
-0.08909708786099912,0.007938291065310597,1
-4.872383939519612,23.74012525408865,1
-0.13125777273801198,0.0172286029041436,1
-2.3185819380180854,5.375822203303701,1
-1.5591147536435725,2.430838815029058,1
-0.16451431832728414,0.027064960934690976,1
-3.4885127037463723,12.169720884199824,1
-2.1455414734693052,4.603348214376838,1
-4.0974275584304,16.78891259658491,1
-4.462882091217207,19.917316560107267,1
-1.4831402397129931,2.199704970655915,1
-0.4465563264111614,0.1994125526578317,1
-1.5631038029111401,2.4432934986752683,1
-1.1052162821787697,1.2215030303930619,1
-5.3121812974005955,28.219270136452675,1
-2.9746811240776543,8.848727789943897,1
-4.408879546691892,19.438218857238105,1
-2.6673504800440604,7.114758583391279,1
-0.10040706900162455,0.010081579505496993,1
-0.44559125838569713,0.1985515695497491,1
-2.9079434862362787,8.456135319144003,1
-2.2921047029796457,5.25374396942141,1
-1.315637752117425,1.7309026947965909,1
-1.0649748419557792,1.1341714139987369,1
-1.1090530113225938,1.2299985819237134,1
-1.6398093551466477,2.6889747212264647,1
-4.247443929604107,18.04077993513078,1
-5.9721520599319415,35.666600226949335,1
-2.029145860069602,4.117432921437604,1
-2.6374734584887953,6.956266244232848,1
-5.269287809262854,27.76539401684613,1
-0.6455435272242251,0.4167264455410939,1
-2.6073663268120484,6.7983591621933535,1
-4.676657282371323,21.87112333675673,1
-3.127015596387648,9.778226540051596,1
-2.515096525531872,6.3257105327424945,1
-0.9026410684817012,0.8147608985097873,1
-0.17097228184497126,0.02923152115927629,1
-1.0115699228301214,1.0232737087745376,1
-1.1431037407164863,1.306686162040024,1
-5.721909113336498,32.740243901283264,1
-4.8146600010922995,23.1809509261181,1
-5.855122159210456,34.28245549927731,1
-5.9941194569475496,35.929468064157184,1
-5.490268281882249,30.143045807042256,1
